"year_month","primary_type","ward","crime_count","was_arrested_count","was_domestic_count"
"2021-07","NARCOTICS",30,2,1,0
"2021-07","NARCOTICS",31,7,7,0
"2021-07","NARCOTICS",34,6,5,0
"2021-07","NARCOTICS",35,3,3,0
"2021-07","NARCOTICS",36,2,2,0
"2021-07","NARCOTICS",37,15,14,0
"2021-07","NARCOTICS",39,1,0,0
"2021-07","NARCOTICS",40,3,3,0
"2021-07","NARCOTICS",41,2,2,0
"2021-07","NARCOTICS",42,6,5,0
"2021-07","NARCOTICS",44,3,3,0
"2021-07","NARCOTICS",46,6,4,0
"2021-07","NARCOTICS",47,1,1,0
"2021-07","NARCOTICS",48,1,1,0
"2021-07","NARCOTICS",49,3,3,0
"2021-07","OBSCENITY",10,1,0,0
"2021-07","OBSCENITY",13,1,0,1
"2021-07","OBSCENITY",17,1,0,1
"2021-07","OBSCENITY",28,1,1,0
"2021-07","OBSCENITY",39,1,1,0
"2021-07","OBSCENITY",47,1,0,0
"2021-07","OFFENSE INVOLVING CHILDREN",1,2,0,2
"2021-07","OFFENSE INVOLVING CHILDREN",2,1,0,1
"2021-07","OFFENSE INVOLVING CHILDREN",3,4,0,4
"2021-07","OFFENSE INVOLVING CHILDREN",4,4,0,4
"2021-07","OFFENSE INVOLVING CHILDREN",5,3,0,3
"2021-07","OFFENSE INVOLVING CHILDREN",6,7,0,7
"2021-07","OFFENSE INVOLVING CHILDREN",7,8,0,8
"2021-07","OFFENSE INVOLVING CHILDREN",8,7,0,7
"2021-07","OFFENSE INVOLVING CHILDREN",9,7,0,5
"2021-07","OFFENSE INVOLVING CHILDREN",10,5,0,3
"2021-07","OFFENSE INVOLVING CHILDREN",11,2,1,1
"2021-07","OFFENSE INVOLVING CHILDREN",12,1,0,1
"2021-07","OFFENSE INVOLVING CHILDREN",14,3,0,2
"2021-07","OFFENSE INVOLVING CHILDREN",15,4,0,3
"2021-07","OFFENSE INVOLVING CHILDREN",16,6,0,4
"2021-07","OFFENSE INVOLVING CHILDREN",17,7,1,6
"2021-07","OFFENSE INVOLVING CHILDREN",18,6,1,5
"2021-07","OFFENSE INVOLVING CHILDREN",19,1,0,1
"2021-07","OFFENSE INVOLVING CHILDREN",20,8,0,8
"2021-07","OFFENSE INVOLVING CHILDREN",21,3,0,2
"2021-07","OFFENSE INVOLVING CHILDREN",22,2,0,2
"2021-07","OFFENSE INVOLVING CHILDREN",24,8,1,7
"2021-07","OFFENSE INVOLVING CHILDREN",25,2,0,2
"2021-07","OFFENSE INVOLVING CHILDREN",26,1,0,1
"2021-07","OFFENSE INVOLVING CHILDREN",27,4,1,4
"2021-07","OFFENSE INVOLVING CHILDREN",28,6,2,4
"2021-07","OFFENSE INVOLVING CHILDREN",29,5,0,4
"2021-07","OFFENSE INVOLVING CHILDREN",30,1,0,1
"2021-07","OFFENSE INVOLVING CHILDREN",31,1,0,1
"2021-07","OFFENSE INVOLVING CHILDREN",33,2,0,2
"2021-07","OFFENSE INVOLVING CHILDREN",34,5,0,2
"2021-07","OFFENSE INVOLVING CHILDREN",35,2,0,2
"2021-07","OFFENSE INVOLVING CHILDREN",36,3,2,3
"2021-07","OFFENSE INVOLVING CHILDREN",37,8,1,8
"2021-07","OFFENSE INVOLVING CHILDREN",38,3,1,3
"2021-07","OFFENSE INVOLVING CHILDREN",39,4,0,4
"2021-07","OFFENSE INVOLVING CHILDREN",42,1,1,1
"2021-07","OFFENSE INVOLVING CHILDREN",45,4,0,4
"2021-07","OFFENSE INVOLVING CHILDREN",48,1,0,1
"2021-07","OFFENSE INVOLVING CHILDREN",49,2,0,2
"2021-07","OTHER OFFENSE",1,14,3,4
"2021-07","OTHER OFFENSE",2,13,1,3
"2021-07","OTHER OFFENSE",3,33,2,15
"2021-07","OTHER OFFENSE",4,35,3,17
"2021-07","OTHER OFFENSE",5,36,1,14
"2021-07","OTHER OFFENSE",6,40,2,17
"2021-07","OTHER OFFENSE",7,53,3,23
"2021-07","OTHER OFFENSE",8,37,3,15
"2021-07","OTHER OFFENSE",9,38,2,20
"2021-07","OTHER OFFENSE",10,28,2,17
"2021-07","OTHER OFFENSE",11,10,1,4
"2021-07","OTHER OFFENSE",12,13,2,8
"2021-07","OTHER OFFENSE",13,17,0,8
"2021-07","OTHER OFFENSE",14,10,1,4
"2021-07","OTHER OFFENSE",15,23,1,10
"2021-07","OTHER OFFENSE",16,42,7,13
"2021-07","OTHER OFFENSE",17,32,4,18
"2021-07","OTHER OFFENSE",18,23,1,13
"2021-07","OTHER OFFENSE",19,17,2,7
"2021-07","OTHER OFFENSE",20,36,3,20
"2021-07","OTHER OFFENSE",21,39,2,14
"2021-07","OTHER OFFENSE",22,13,1,5
"2021-07","OTHER OFFENSE",23,13,1,2
"2021-07","OTHER OFFENSE",24,46,13,19
"2021-07","OTHER OFFENSE",25,14,1,5
"2021-07","OTHER OFFENSE",26,32,5,7
"2021-07","OTHER OFFENSE",27,44,4,22
"2021-07","OTHER OFFENSE",28,48,8,25
"2021-07","OTHER OFFENSE",29,37,5,16
"2021-07","OTHER OFFENSE",30,9,0,5
"2021-07","OTHER OFFENSE",31,11,0,5
"2021-07","OTHER OFFENSE",32,9,0,2
"2021-07","OTHER OFFENSE",33,18,2,9
"2021-07","OTHER OFFENSE",34,38,3,23
"2021-07","OTHER OFFENSE",35,23,2,9
"2021-07","OTHER OFFENSE",36,18,0,7
"2021-07","OTHER OFFENSE",37,36,1,15
"2021-07","OTHER OFFENSE",38,26,4,15
"2021-07","OTHER OFFENSE",39,13,1,5
"2021-07","OTHER OFFENSE",40,10,0,3
"2021-07","OTHER OFFENSE",41,19,3,6
"2021-07","OTHER OFFENSE",42,34,4,5
"2021-07","OTHER OFFENSE",43,9,1,1
"2021-07","OTHER OFFENSE",44,13,0,6
"2021-07","OTHER OFFENSE",45,15,1,6
"2021-07","OTHER OFFENSE",46,21,0,8
"2021-07","OTHER OFFENSE",47,8,0,2
"2021-07","OTHER OFFENSE",48,11,1,5
"2021-07","OTHER OFFENSE",49,13,1,2
"2021-07","OTHER OFFENSE",50,11,0,4
"2021-07","PROSTITUTION",24,11,11,0
"2021-07","PROSTITUTION",28,1,1,0
"2021-07","PUBLIC PEACE VIOLATION",1,3,2,0
"2021-07","PUBLIC PEACE VIOLATION",3,1,0,0
"2021-07","PUBLIC PEACE VIOLATION",4,2,1,0
"2021-07","PUBLIC PEACE VIOLATION",5,1,1,0
"2021-07","PUBLIC PEACE VIOLATION",6,4,0,2
"2021-07","PUBLIC PEACE VIOLATION",7,4,0,0
"2021-07","PUBLIC PEACE VIOLATION",8,2,1,0
"2021-07","PUBLIC PEACE VIOLATION",9,2,1,2
"2021-07","PUBLIC PEACE VIOLATION",10,2,1,1
"2021-07","PUBLIC PEACE VIOLATION",11,1,1,0
"2021-07","PUBLIC PEACE VIOLATION",12,2,1,1
"2021-07","PUBLIC PEACE VIOLATION",14,1,0,0
"2021-07","PUBLIC PEACE VIOLATION",15,1,1,0
"2021-07","PUBLIC PEACE VIOLATION",16,2,1,1
"2021-07","PUBLIC PEACE VIOLATION",17,1,1,0
"2021-07","PUBLIC PEACE VIOLATION",18,1,0,1
"2021-07","PUBLIC PEACE VIOLATION",19,2,0,0
"2021-07","PUBLIC PEACE VIOLATION",21,1,1,0
"2021-07","PUBLIC PEACE VIOLATION",24,1,0,0
"2021-07","PUBLIC PEACE VIOLATION",25,1,1,0
"2021-07","PUBLIC PEACE VIOLATION",27,10,5,0
"2021-07","PUBLIC PEACE VIOLATION",28,3,1,0
"2021-07","PUBLIC PEACE VIOLATION",29,3,2,0
"2021-07","PUBLIC PEACE VIOLATION",30,1,0,0
"2021-07","PUBLIC PEACE VIOLATION",31,1,0,1
"2021-07","PUBLIC PEACE VIOLATION",33,1,0,0
"2021-07","PUBLIC PEACE VIOLATION",34,2,1,1
"2021-07","PUBLIC PEACE VIOLATION",40,2,0,0
"2021-07","PUBLIC PEACE VIOLATION",41,1,1,0
"2021-07","PUBLIC PEACE VIOLATION",42,3,2,0
"2021-07","PUBLIC PEACE VIOLATION",43,2,0,0
"2021-07","PUBLIC PEACE VIOLATION",44,3,0,0
"2021-07","PUBLIC PEACE VIOLATION",46,1,0,0
"2021-07","PUBLIC PEACE VIOLATION",47,1,0,0
"2021-07","ROBBERY",1,15,0,0
"2021-07","ROBBERY",2,19,0,0
"2021-07","ROBBERY",3,15,0,2
"2021-07","ROBBERY",4,37,5,1
"2021-07","ROBBERY",5,21,0,0
"2021-07","ROBBERY",6,43,3,1
"2021-07","ROBBERY",7,18,0,1
"2021-07","ROBBERY",8,17,2,1
"2021-07","ROBBERY",9,20,0,0
"2021-07","ROBBERY",10,4,0,0
"2021-07","ROBBERY",11,14,1,0
"2021-07","ROBBERY",12,6,0,0
"2021-07","ROBBERY",13,11,0,0
"2021-07","ROBBERY",14,11,0,0
"2021-07","ROBBERY",15,7,0,1
"2021-07","ROBBERY",16,18,1,1
"2021-07","ROBBERY",17,22,0,1
"2021-07","ROBBERY",18,9,0,0
"2021-07","ROBBERY",19,3,0,0
"2021-07","ROBBERY",20,16,1,2
"2021-07","ROBBERY",21,16,0,0
"2021-07","ROBBERY",22,6,0,0
"2021-07","ROBBERY",23,6,0,0
"2021-07","ROBBERY",24,31,0,2
"2021-07","ROBBERY",25,25,4,0
"2021-07","ROBBERY",26,11,0,0
"2021-07","ROBBERY",27,26,1,0
"2021-07","ROBBERY",28,48,1,3
"2021-07","ROBBERY",29,22,0,1
"2021-07","ROBBERY",30,7,1,0
"2021-07","ROBBERY",31,5,0,0
"2021-07","ROBBERY",32,4,0,0
"2021-07","ROBBERY",33,5,1,0
"2021-07","ROBBERY",34,13,0,2
"2021-07","ROBBERY",35,9,0,0
"2021-07","ROBBERY",36,3,0,0
"2021-07","ROBBERY",37,22,2,1
"2021-07","ROBBERY",38,3,0,0
"2021-07","ROBBERY",39,2,0,0
"2021-07","ROBBERY",40,7,1,0
"2021-07","ROBBERY",41,4,0,0
"2021-07","ROBBERY",42,36,2,0
"2021-07","ROBBERY",43,10,0,0
"2021-07","ROBBERY",44,11,1,0
"2021-07","ROBBERY",45,6,0,0
"2021-07","ROBBERY",46,8,0,0
"2021-07","ROBBERY",47,7,1,0
"2021-07","ROBBERY",48,8,0,0
"2021-07","ROBBERY",49,11,1,0
"2021-07","ROBBERY",50,14,2,0
"2021-07","SEX OFFENSE",1,2,0,0
"2021-07","SEX OFFENSE",2,4,0,0
"2021-07","SEX OFFENSE",3,3,1,1
"2021-07","SEX OFFENSE",4,1,0,0
"2021-07","SEX OFFENSE",5,1,0,0
"2021-07","SEX OFFENSE",6,2,0,0
"2021-07","SEX OFFENSE",7,2,0,0
"2021-07","SEX OFFENSE",8,4,0,2
"2021-07","SEX OFFENSE",9,1,0,0
"2021-07","SEX OFFENSE",10,2,0,1
"2021-07","SEX OFFENSE",11,3,0,1
"2021-07","SEX OFFENSE",12,1,0,0
"2021-07","SEX OFFENSE",13,1,0,0
"2021-07","SEX OFFENSE",14,3,0,1
"2021-07","SEX OFFENSE",15,1,0,0
"2021-07","SEX OFFENSE",16,2,0,2
"2021-07","SEX OFFENSE",17,2,0,1
"2021-07","SEX OFFENSE",18,1,0,0
"2021-07","SEX OFFENSE",20,1,0,1
"2021-07","SEX OFFENSE",21,4,1,1
"2021-07","SEX OFFENSE",22,2,0,0
"2021-07","SEX OFFENSE",25,3,0,0
"2021-07","SEX OFFENSE",26,3,0,2
"2021-07","SEX OFFENSE",27,5,0,1
"2021-07","SEX OFFENSE",28,4,1,2
"2021-07","SEX OFFENSE",29,4,1,3
"2021-07","SEX OFFENSE",30,3,0,2
"2021-07","SEX OFFENSE",32,1,0,0
"2021-07","SEX OFFENSE",34,3,0,2
"2021-07","SEX OFFENSE",35,2,0,0
"2021-07","SEX OFFENSE",36,2,0,0
"2021-07","SEX OFFENSE",37,2,0,0
"2021-07","SEX OFFENSE",38,1,1,0
"2021-07","SEX OFFENSE",40,1,1,0
"2021-07","SEX OFFENSE",41,3,0,1
"2021-07","SEX OFFENSE",42,1,0,0
"2021-07","SEX OFFENSE",43,1,0,0
"2021-07","SEX OFFENSE",44,4,1,0
"2021-07","SEX OFFENSE",45,2,0,0
"2021-07","SEX OFFENSE",46,5,0,0
"2021-07","SEX OFFENSE",47,2,1,0
"2021-07","SEX OFFENSE",48,1,0,0
"2021-07","SEX OFFENSE",49,2,0,0
"2021-07","SEX OFFENSE",50,1,0,0
"2021-07","STALKING",1,1,0,1
"2021-07","STALKING",3,3,0,0
"2021-07","STALKING",7,1,0,1
"2021-07","STALKING",9,2,0,1
"2021-07","STALKING",10,2,0,0
"2021-07","STALKING",13,3,0,1
"2021-07","STALKING",16,1,0,0
"2021-07","STALKING",20,2,0,2
"2021-07","STALKING",21,2,0,0
"2021-07","STALKING",22,1,0,1
"2021-07","STALKING",24,3,0,3
"2021-07","STALKING",25,1,0,0
"2021-07","STALKING",26,1,0,0
"2021-07","STALKING",27,1,0,0
"2021-07","STALKING",28,2,0,0
"2021-07","STALKING",29,1,0,1
"2021-07","STALKING",33,2,0,1
"2021-07","STALKING",34,1,0,0
"2021-07","STALKING",39,4,4,1
"2021-07","STALKING",41,1,0,0
"2021-07","STALKING",44,2,1,1
"2021-07","STALKING",46,2,0,0
"2021-07","STALKING",47,1,0,0
"2021-07","THEFT",1,83,4,1
"2021-07","THEFT",2,112,8,2
"2021-07","THEFT",3,89,3,4
"2021-07","THEFT",4,142,10,6
"2021-07","THEFT",5,75,4,2
"2021-07","THEFT",6,77,1,14
"2021-07","THEFT",7,66,0,11
"2021-07","THEFT",8,76,1,14
"2021-07","THEFT",9,94,4,21
"2021-07","THEFT",10,43,0,5
"2021-07","THEFT",11,49,5,2
"2021-07","THEFT",12,27,7,4
"2021-07","THEFT",13,23,0,3
"2021-07","THEFT",14,38,0,3
"2021-07","THEFT",15,27,1,4
"2021-07","THEFT",16,80,1,12
"2021-07","THEFT",17,74,5,10
"2021-07","THEFT",18,45,1,2
"2021-07","THEFT",19,26,0,1
"2021-07","THEFT",20,91,3,14
"2021-07","THEFT",21,86,5,11
"2021-07","THEFT",22,40,0,2
"2021-07","THEFT",23,35,2,1
"2021-07","THEFT",24,69,2,12
"2021-07","THEFT",25,82,1,3
"2021-07","THEFT",26,65,0,5
"2021-07","THEFT",27,207,2,10
"2021-07","THEFT",28,126,10,25
"2021-07","THEFT",29,57,1,8
"2021-07","THEFT",30,55,3,0
"2021-07","THEFT",31,32,3,3
"2021-07","THEFT",32,71,4,1
"2021-07","THEFT",33,50,0,1
"2021-07","THEFT",34,70,5,11
"2021-07","THEFT",35,40,5,0
"2021-07","THEFT",36,31,1,2
"2021-07","THEFT",37,75,4,6
"2021-07","THEFT",38,30,1,1
"2021-07","THEFT",39,43,1,2
"2021-07","THEFT",40,53,2,0
"2021-07","THEFT",41,74,4,2
"2021-07","THEFT",42,557,18,3
"2021-07","THEFT",43,88,1,1
"2021-07","THEFT",44,116,6,0
"2021-07","THEFT",45,36,2,1
"2021-07","THEFT",46,73,2,1
"2021-07","THEFT",47,60,4,0
"2021-07","THEFT",48,72,0,1
"2021-07","THEFT",49,47,2,1
"2021-07","THEFT",50,55,7,4
"2021-07","WEAPONS VIOLATION",1,7,3,0
"2021-07","WEAPONS VIOLATION",2,10,8,0
"2021-07","WEAPONS VIOLATION",3,19,9,0
"2021-07","WEAPONS VIOLATION",4,13,8,0
"2021-07","WEAPONS VIOLATION",5,14,9,1
"2021-07","WEAPONS VIOLATION",6,58,44,1
"2021-07","WEAPONS VIOLATION",7,30,10,0
"2021-07","WEAPONS VIOLATION",8,35,12,0
"2021-07","WEAPONS VIOLATION",9,44,28,1
"2021-07","WEAPONS VIOLATION",10,7,1,0
"2021-07","WEAPONS VIOLATION",11,4,4,0
"2021-07","WEAPONS VIOLATION",12,5,3,0
"2021-07","WEAPONS VIOLATION",13,4,2,0
"2021-07","WEAPONS VIOLATION",14,8,6,0
"2021-07","WEAPONS VIOLATION",15,17,10,0
"2021-07","WEAPONS VIOLATION",16,50,30,1
"2021-07","WEAPONS VIOLATION",17,49,30,0
"2021-07","WEAPONS VIOLATION",18,11,6,0
"2021-07","WEAPONS VIOLATION",19,6,4,0
"2021-07","WEAPONS VIOLATION",20,36,15,0
"2021-07","WEAPONS VIOLATION",21,34,27,0
"2021-07","WEAPONS VIOLATION",22,19,13,1
"2021-07","WEAPONS VIOLATION",23,4,1,0
"2021-07","WEAPONS VIOLATION",24,67,43,1
"2021-07","WEAPONS VIOLATION",25,10,6,0
"2021-07","WEAPONS VIOLATION",26,13,9,0
"2021-07","WEAPONS VIOLATION",27,20,10,0
"2021-07","WEAPONS VIOLATION",28,57,40,0
"2021-07","WEAPONS VIOLATION",29,17,12,0
"2021-07","WEAPONS VIOLATION",30,8,2,0
"2021-07","WEAPONS VIOLATION",31,12,6,0
"2021-07","WEAPONS VIOLATION",33,7,1,0
"2021-07","WEAPONS VIOLATION",34,36,25,0
"2021-07","WEAPONS VIOLATION",35,5,3,0
"2021-07","WEAPONS VIOLATION",36,11,6,0
"2021-07","WEAPONS VIOLATION",37,33,24,0
"2021-07","WEAPONS VIOLATION",39,3,0,0
"2021-07","WEAPONS VIOLATION",41,2,2,0
"2021-07","WEAPONS VIOLATION",42,30,26,0
"2021-07","WEAPONS VIOLATION",43,1,1,0
"2021-07","WEAPONS VIOLATION",44,1,1,0
"2021-07","WEAPONS VIOLATION",45,3,0,0
"2021-07","WEAPONS VIOLATION",46,2,2,0
"2021-07","WEAPONS VIOLATION",47,1,1,0
"2021-07","WEAPONS VIOLATION",48,2,1,0
"2021-07","WEAPONS VIOLATION",49,5,2,0
"2021-07","WEAPONS VIOLATION",50,2,2,0
"2021-08","ARSON",4,1,0,0
"2021-08","ARSON",6,2,0,0
"2021-08","ARSON",7,2,0,0
"2021-08","ARSON",8,3,1,0
"2021-08","ARSON",9,2,0,0
"2021-08","ARSON",10,4,1,0
"2021-08","ARSON",16,1,1,0
"2021-08","ARSON",17,3,0,1
"2021-08","ARSON",18,3,0,0
"2021-08","ARSON",19,1,0,0
"2021-08","ARSON",20,1,0,0
"2021-08","ARSON",21,1,0,0
"2021-08","ARSON",23,1,0,0
"2021-08","ARSON",24,1,0,0
"2021-08","ARSON",25,2,0,0
"2021-08","ARSON",27,2,0,0
"2021-08","ARSON",28,1,0,0
"2021-08","ARSON",29,2,0,0
"2021-08","ARSON",31,1,0,0
"2021-08","ARSON",34,2,0,0
"2021-08","ARSON",36,2,0,0
"2021-08","ARSON",37,2,0,0
"2021-08","ARSON",38,3,0,0
"2021-08","ARSON",41,3,0,0
"2021-08","ARSON",46,1,0,0
"2021-08","ARSON",50,1,1,0
"2021-08","ASSAULT",1,25,3,3
"2021-08","ASSAULT",2,32,2,5
"2021-08","ASSAULT",3,86,10,33
"2021-08","ASSAULT",4,59,6,14
"2021-08","ASSAULT",5,56,0,17
"2021-08","ASSAULT",6,96,7,42
"2021-08","ASSAULT",7,61,0,20
"2021-08","ASSAULT",8,81,10,33
"2021-08","ASSAULT",9,56,5,23
"2021-08","ASSAULT",10,43,2,13
"2021-08","ASSAULT",11,19,2,3
"2021-08","ASSAULT",12,29,5,9
"2021-08","ASSAULT",13,14,0,4
"2021-08","ASSAULT",14,28,1,9
"2021-08","ASSAULT",15,38,4,11
"2021-08","ASSAULT",16,67,2,18
"2021-08","ASSAULT",17,58,1,21
"2021-08","ASSAULT",18,20,2,8
"2021-08","ASSAULT",19,11,1,4
"2021-08","ASSAULT",20,61,5,27
"2021-08","ASSAULT",21,56,3,18
"2021-08","ASSAULT",22,24,1,9
"2021-08","ASSAULT",23,15,1,5
"2021-08","ASSAULT",24,60,4,23
"2021-08","ASSAULT",25,35,6,8
"2021-08","ASSAULT",26,22,2,9
"2021-08","ASSAULT",27,68,6,20
"2021-08","ASSAULT",28,103,4,49
"2021-08","ASSAULT",29,39,8,15
"2021-08","ASSAULT",30,16,1,2
"2021-08","ASSAULT",31,14,1,4
"2021-08","ASSAULT",32,15,2,1
"2021-08","ASSAULT",33,18,1,4
"2021-08","ASSAULT",34,68,7,24
"2021-08","ASSAULT",35,11,3,4
"2021-08","ASSAULT",36,17,1,4
"2021-08","ASSAULT",37,71,6,14
"2021-08","ASSAULT",38,16,5,6
"2021-08","ASSAULT",39,14,1,2
"2021-08","ASSAULT",40,18,0,2
"2021-08","ASSAULT",41,10,0,4
"2021-08","ASSAULT",42,64,5,6
"2021-08","ASSAULT",43,8,2,0
"2021-08","ASSAULT",44,26,2,3
"2021-08","ASSAULT",45,19,4,3
"2021-08","ASSAULT",46,22,2,4
"2021-08","ASSAULT",47,12,0,3
"2021-08","ASSAULT",48,22,1,0
"2021-08","ASSAULT",49,26,1,3
"2021-08","ASSAULT",50,18,0,9
"2021-08","BATTERY",1,48,7,24
"2021-08","BATTERY",2,54,7,15
"2021-08","BATTERY",3,98,14,48
"2021-08","BATTERY",4,85,8,47
"2021-08","BATTERY",5,95,10,64
"2021-08","BATTERY",6,148,15,100
"2021-08","BATTERY",7,145,20,92
"2021-08","BATTERY",8,136,9,80
"2021-08","BATTERY",9,114,9,71
"2021-08","BATTERY",10,71,7,44
"2021-08","BATTERY",11,52,8,20
"2021-08","BATTERY",12,45,5,17
"2021-08","BATTERY",13,34,7,23
"2021-08","BATTERY",14,39,4,23
"2021-08","BATTERY",15,68,8,48
"2021-08","BATTERY",16,155,22,98
"2021-08","BATTERY",17,144,19,95
"2021-08","BATTERY",18,54,3,35
"2021-08","BATTERY",19,27,6,21
"2021-08","BATTERY",20,170,24,112
"2021-08","BATTERY",21,130,20,81
"2021-08","BATTERY",22,36,4,21
"2021-08","BATTERY",23,33,1,18
"2021-08","BATTERY",24,161,24,96
"2021-08","BATTERY",25,74,7,32
"2021-08","BATTERY",26,59,8,33
"2021-08","BATTERY",27,156,17,68
"2021-08","BATTERY",28,195,25,102
"2021-08","BATTERY",29,97,16,66
"2021-08","BATTERY",30,41,6,24
"2021-08","BATTERY",31,47,8,34
"2021-08","BATTERY",32,22,4,6
"2021-08","BATTERY",33,33,4,11
"2021-08","BATTERY",34,107,8,64
"2021-08","BATTERY",35,47,9,30
"2021-08","BATTERY",36,46,10,30
"2021-08","BATTERY",37,111,23,63
"2021-08","BATTERY",38,38,13,28
"2021-08","BATTERY",39,33,3,16
"2021-08","BATTERY",40,36,4,13
"2021-08","BATTERY",41,45,13,20
"2021-08","BATTERY",42,128,26,39
"2021-08","BATTERY",43,25,4,7
"2021-08","BATTERY",44,48,7,8
"2021-08","BATTERY",45,33,7,25
"2021-08","BATTERY",46,56,4,22
"2021-08","BATTERY",47,22,4,7
"2021-08","BATTERY",48,55,7,21
"2021-08","BATTERY",49,67,7,33
"2021-08","BATTERY",50,31,6,16
"2021-08","BURGLARY",1,6,1,0
"2021-08","BURGLARY",2,12,1,0
"2021-08","BURGLARY",3,10,0,2
"2021-08","BURGLARY",4,7,0,1
"2021-08","BURGLARY",5,20,1,2
"2021-08","BURGLARY",6,23,0,2
"2021-08","BURGLARY",7,19,0,0
"2021-08","BURGLARY",8,35,2,2
"2021-08","BURGLARY",9,32,1,0
"2021-08","BURGLARY",10,8,0,1
"2021-08","BURGLARY",11,16,0,0
"2021-08","BURGLARY",12,5,1,1
"2021-08","BURGLARY",13,8,1,0
"2021-08","BURGLARY",14,9,0,0
"2021-08","BURGLARY",15,17,2,1
"2021-08","BURGLARY",16,15,0,1
"2021-08","BURGLARY",17,25,0,1
"2021-08","BURGLARY",18,21,1,0
"2021-08","BURGLARY",19,10,0,0
"2021-08","BURGLARY",20,23,0,1
"2021-08","BURGLARY",21,13,0,0
"2021-08","BURGLARY",22,7,0,1
"2021-08","BURGLARY",23,2,0,1
"2021-08","BURGLARY",24,17,0,2
"2021-08","BURGLARY",25,20,3,1
"2021-08","BURGLARY",26,8,0,0
"2021-08","BURGLARY",27,14,0,1
"2021-08","BURGLARY",28,17,1,1
"2021-08","BURGLARY",29,17,3,2
"2021-08","BURGLARY",30,3,0,0
"2021-08","BURGLARY",31,5,0,2
"2021-08","BURGLARY",32,9,0,1
"2021-08","BURGLARY",33,6,0,0
"2021-08","BURGLARY",34,37,2,3
"2021-08","BURGLARY",35,6,1,1
"2021-08","BURGLARY",36,4,0,0
"2021-08","BURGLARY",37,24,0,4
"2021-08","BURGLARY",38,6,1,0
"2021-08","BURGLARY",39,4,0,0
"2021-08","BURGLARY",40,5,0,0
"2021-08","BURGLARY",41,4,0,0
"2021-08","BURGLARY",42,10,1,0
"2021-08","BURGLARY",43,4,0,0
"2021-08","BURGLARY",44,6,0,0
"2021-08","BURGLARY",45,5,0,1
"2021-08","BURGLARY",46,5,0,0
"2021-08","BURGLARY",47,8,0,0
"2021-08","BURGLARY",48,5,0,0
"2021-08","BURGLARY",49,6,0,0
"2021-08","BURGLARY",50,2,1,0
"2021-08","CONCEALED CARRY LICENSE VIOLATION",6,1,1,0
"2021-08","CONCEALED CARRY LICENSE VIOLATION",9,1,1,0
"2021-08","CONCEALED CARRY LICENSE VIOLATION",13,4,4,0
"2021-08","CONCEALED CARRY LICENSE VIOLATION",16,1,1,0
"2021-08","CONCEALED CARRY LICENSE VIOLATION",21,2,2,0
"2021-08","CONCEALED CARRY LICENSE VIOLATION",32,1,1,0
"2021-08","CONCEALED CARRY LICENSE VIOLATION",41,4,4,0
"2021-08","CONCEALED CARRY LICENSE VIOLATION",42,1,0,0
"2021-08","CONCEALED CARRY LICENSE VIOLATION",NA,1,1,0
"2021-08","CRIMINAL DAMAGE",1,22,1,1
"2021-08","CRIMINAL DAMAGE",2,18,1,2
"2021-08","CRIMINAL DAMAGE",3,65,4,17
"2021-08","CRIMINAL DAMAGE",4,46,1,6
"2021-08","CRIMINAL DAMAGE",5,61,2,17
"2021-08","CRIMINAL DAMAGE",6,114,2,32
"2021-08","CRIMINAL DAMAGE",7,89,2,20
"2021-08","CRIMINAL DAMAGE",8,75,5,16
"2021-08","CRIMINAL DAMAGE",9,90,4,26
"2021-08","CRIMINAL DAMAGE",10,62,4,11
"2021-08","CRIMINAL DAMAGE",11,26,0,3
"2021-08","CRIMINAL DAMAGE",12,34,0,6
"2021-08","CRIMINAL DAMAGE",13,20,1,5
"2021-08","CRIMINAL DAMAGE",14,30,5,5
"2021-08","CRIMINAL DAMAGE",15,45,2,15
"2021-08","CRIMINAL DAMAGE",16,74,3,9
"2021-08","CRIMINAL DAMAGE",17,90,2,24
"2021-08","CRIMINAL DAMAGE",18,31,1,7
"2021-08","CRIMINAL DAMAGE",19,16,0,2
"2021-08","CRIMINAL DAMAGE",20,81,2,22
"2021-08","CRIMINAL DAMAGE",21,88,1,18
"2021-08","CRIMINAL DAMAGE",22,30,1,5
"2021-08","CRIMINAL DAMAGE",23,30,0,5
"2021-08","CRIMINAL DAMAGE",24,98,1,23
"2021-08","CRIMINAL DAMAGE",25,41,2,3
"2021-08","CRIMINAL DAMAGE",26,29,2,4
"2021-08","CRIMINAL DAMAGE",27,101,2,10
"2021-08","CRIMINAL DAMAGE",28,103,1,25
"2021-08","CRIMINAL DAMAGE",29,65,3,14
"2021-08","CRIMINAL DAMAGE",30,17,1,1
"2021-08","CRIMINAL DAMAGE",31,23,0,2
"2021-08","CRIMINAL DAMAGE",32,26,0,3
"2021-08","CRIMINAL DAMAGE",33,23,2,0
"2021-08","CRIMINAL DAMAGE",34,76,3,20
"2021-08","CRIMINAL DAMAGE",35,19,1,3
"2021-08","CRIMINAL DAMAGE",36,21,1,5
"2021-08","CRIMINAL DAMAGE",37,57,1,16
"2021-08","CRIMINAL DAMAGE",38,18,1,4
"2021-08","CRIMINAL DAMAGE",39,30,0,2
"2021-08","CRIMINAL DAMAGE",40,31,0,1
"2021-08","CRIMINAL DAMAGE",41,21,1,1
